OSHPD_ID,FAC_NAME,FAC_OPER_CURRYR,LIC_STATUS,TRAUMA_CTR,TEACH_HOSP,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,TYPE_LIC,TYPE_CNTRL,TYPE_SVC_PRINCIPAL,EMSA_TRAUMA_PEDS_CTR_DESIG,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,ED_ANESTH_AVAIL24HRS,ED_ANESTH_AVAIL_ON_CALL,ED_LAB_SVCS_AVAIL24HRS,ED_LAB_SVCS_AVAIL_ON_CALL,ED_OP_RM_AVAIL24HRS,ED_OP_RM_AVAIL_ON_CALL,ED_PHARM_AVAIL24HRS,ED_PHARM_AVAIL_ON_CALL,ED_PHYSN_AVAIL24HRS,ED_PHYSN_AVAIL_ON_CALL,ED_PSYCH_ER_AVAIL24HRS,ED_PSYCH_ER_AVAIL_ON_CALL,ED_RADIOL_SVCS_AVAIL24HRS,ED_RADIOL_SVCS_AVAIL_ON_CALL,EMS_VISITS_NON_URGENT_NOT_adm,EMS_VISITS_NON_URGENT_adm,EMS_VISITS_URGENT_NOT_adm,EMS_VISITS_URGENT_adm,EMS_VISITS_MODERATE_NOT_adm,EMS_VISITS_MODERATE_adm,EMS_VISITS_SEVERE_NOT_adm,EMS_VISITS_SEVERE_adm,EMS_VISITS_CRITICAL_NOT_adm,EMS_VISITS_CRITICAL_adm,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS,year,Responder_status,EMS_Minor_TOTL_VIS,EMS_lowmoderate_TOTL_VIS,EMS_Moderate_TOTL_VIS,EMS_SEV_WO_Threat_totl_vis,EMS_SEV_W_THREAT_TOTL_VIS,lvl_not_specified,emsa_county,EMSA_TRAUMA_CTR_DESIG,emsa1,emsa2,emsa3,emsa4,emsa0,EMSA_TRAUMA_PEDS_CTR_count,dhs_ed_lic_levl,all_ed,ed_none,basic,comprehensive,standby
106434051,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,Yes,Open,,NO,28,15,18,183m,,07 - Santa Clara,Santa Clara,General Acute Care,Investor - Corporation,Long-Term Care (SN/IC),0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106434051,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,Yes,Open,,NO,28,15,18,183m,,07 - Santa Clara,Santa Clara,General Acute Care,Investor - Corporation,Long-Term Care (SN/IC),0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106434051,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,Yes,Open,,NO,28,15,18,183m,,07 - Santa Clara,Santa Clara,General Acute Care,Investor - Corporation,Long-Term Care (SN/IC),0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106434138,ST. LOUISE REGIONAL HOSPITAL,Yes,Open,,NO,30,17,20,182,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,YES,,YES,290,0,3245,0,10484,0,8487,0,5145,0,27651,998,28649,8,0,435,Yes,19,15,12,12,9,6,5,3,12,6,13,6,118,2017,Responder,290,3245,10484,8487,5145,998,,N/A,,,,,1,,Basic,Yes,,1,,
106434138,ST. LOUISE REGIONAL HOSPITAL,Yes,Open,,NO,30,17,20,182,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,YES,,YES,273,0,693,10,10472,54,7497,1189,3641,1228,22576,2481,25057,8,0,426,Yes,30,29,39,25,37,34,9,6,6,9,22,19,265,2016,Responder,273,703,10526,8686,4869,0,,N/A,,,,,1,,Basic,Yes,,1,,
106434138,ST. LOUISE REGIONAL HOSPITAL,Yes,Open,,NO,30,17,20,182,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,YES,,32,0,4895,0,3809,130,9332,428,5430,1751,23498,2309,25807,8,0,177,Yes,32,20,35,14,18,21,21,25,22,18,16,20,262,2015,Responder,32,4895,3939,9760,7181,0,,N/A,,,,,1,,Basic,Yes,,1,,
106434138,ST. LOUISE REGIONAL HOSPITAL,Yes,Open,,NO,30,17,20,182,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,YES,,3382,127,13282,14,6794,766,1782,1430,58,52,25298,2389,27687,8,0,877,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,3509,13296,7560,3212,110,0,,N/A,,,,,1,,Basic,Yes,,1,,
106434138,ST. LOUISE REGIONAL HOSPITAL,Yes,Open,,NO,30,17,20,182,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,YES,,2676,168,14545,36,6755,1146,1457,936,74,41,25507,2327,27834,8,0,1292,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,2844,14581,7901,2393,115,0,,N/A,,,,,1,,Basic,Yes,,1,,
106434153,KAISER FOUNDATION HOSPITAL - SANTA CLARA,Yes,Open,,NO,25,10,17,183f,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,YES,,YES,,11521,18,15190,27,10884,172,24394,1955,7823,6391,69812,8563,78375,32,0,111,Yes,41,32,8,19,11,5,5,13,6,9,12,56,217,2017,Responder,11539,15217,11056,26349,14214,0,,N/A,,,,,1,,Basic,Yes,,1,,
106434153,KAISER FOUNDATION HOSPITAL - SANTA CLARA,Yes,Open,,NO,25,10,17,183f,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,,YES,,10895,103,13728,25,9331,116,24053,2267,7905,5797,65912,8308,74220,32,0,99,Yes,7,9,5,15,13,9,0,5,3,1,8,28,103,2016,Responder,10998,13753,9447,26320,13702,0,,N/A,,,,,1,,Basic,Yes,,1,,
106434153,KAISER FOUNDATION HOSPITAL - SANTA CLARA,Yes,Open,,NO,25,10,17,183f,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,,YES,,14596,21,10724,31,9155,109,22890,1962,7398,5746,64763,7869,72632,32,0,58,Yes,8,3,3,11,0,2,3,6,5,5,0,6,52,2015,Responder,14617,10755,9264,24852,13144,0,,N/A,,,,,1,,Basic,Yes,,1,,
106434153,KAISER FND HOSP - SANTA CLARA,Yes,Open,,NO,25,10,17,183f,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,,YES,,15109,1,8180,25,8662,106,20982,2381,6096,5489,59029,8002,67031,32,0,55,Yes,5,1,0,2,6,0,0,2,0,0,5,0,21,2014,Responder,15110,8205,8768,23363,11585,0,,N/A,,,,,1,,Basic,Yes,,1,,
106434153,KAISER FND HOSP - SANTA CLARA,Yes,Open,,NO,25,10,17,183f,,07 - Santa Clara,Santa Clara,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,16049,1,7317,30,11081,250,19931,4839,1714,3880,56092,9000,65092,32,0,54,Yes,11,12,4,0,0,2,5,0,0,0,2,6,42,2013,Responder,16050,7347,11331,24770,5594,0,,N/A,,,,,1,,Basic,Yes,,1,,
106440755,DOMINICAN HOSPITAL,Yes,Open,,NO,29,17,20,185.1,,08 - Mid-Coast,Santa Cruz,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,YES,,YES,,,YES,YES,,464,1,7667,9,14679,78,15152,890,6806,7292,44768,8270,53038,24,0,302,Yes,16,7,6,10,9,14,5,3,7,13,22,34,146,2017,Responder,465,7676,14757,16042,14098,0,,N/A,,,,,1,,Basic,Yes,,1,,
106440755,DOMINICAN HOSPITAL,Yes,Open,,NO,29,17,20,185.1,,08 - Mid-Coast,Santa Cruz,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,YES,,YES,,,YES,YES,,481,0,7451,10,14843,68,14889,1038,6243,6912,43907,8028,51935,24,2,283,Yes,15,15,6,2,4,6,2,6,6,2,4,8,76,2016,Responder,481,7461,14911,15927,13155,0,,N/A,,,,,1,,Basic,Yes,,1,,
106440755,DOMINICAN HOSPITAL,Yes,Open,,NO,29,17,20,185.1,,08 - Mid-Coast,Santa Cruz,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,YES,,YES,,,YES,YES,,601,0,7053,3,14482,49,14429,1085,4917,7552,41482,8689,50171,24,11,357,Yes,48,9,15,7,1,11,21,4,14,8,0,10,148,2015,Responder,601,7056,14531,15514,12469,0,,N/A,,,,,1,,Basic,Yes,,1,,
106440755,DOMINICAN HOSPITAL,Yes,Open,,NO,29,17,20,185.1,,08 - Mid-Coast,Santa Cruz,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,YES,,YES,,,YES,YES,,482,0,5106,8,14453,62,13056,1082,4521,6968,37618,8120,45738,24,6,364,Yes,15,3,5,10,1,2,5,9,1,10,15,21,97,2014,Responder,482,5114,14515,14138,11489,0,,N/A,,,,,1,,Basic,Yes,,1,,
106440755,DOMINICAN HOSPITAL-SANTA CRUZ/SOQUEL,Yes,Open,,NO,29,17,20,185.1,,08 - Mid-Coast,Santa Cruz,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,YES,,YES,,,YES,YES,,466,5,3786,10,12993,112,11684,1194,3330,7535,32259,8856,41115,24,18,163,Yes,7,1,3,1,4,0,1,1,0,0,9,0,27,2013,Responder,471,3796,13105,12878,10865,0,,N/A,,,,,1,,Basic,Yes,,1,,
106441807,DOMINICAN HOSPITAL-SANTA CRUZ/FREDERICK,Yes,Closed,,NO,29,17,20,185.1,,08 - Mid-Coast,Santa Cruz,General Acute Care,Non-Profit Corporation (incl. Church-related),Long-Term Care (SN/IC),0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106444012,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,Yes,Open,,NO,29,17,20,185.1,,08 - Mid-Coast,Santa Cruz,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106444012,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,Yes,Open,,NO,29,17,20,185.1,,08 - Mid-Coast,Santa Cruz,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106444012,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,Yes,Open,,NO,29,17,20,185.1,,08 - Mid-Coast,Santa Cruz,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106444012,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,Yes,Open,,NO,29,17,20,185.1,,08 - Mid-Coast,Santa Cruz,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106444012,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,Yes,Open,,NO,29,17,20,185.1,,08 - Mid-Coast,Santa Cruz,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106444013,WATSONVILLE COMMUNITY HOSPITAL,Yes,Open,,NO,30,17,20,184,,08 - Mid-Coast,Santa Cruz,General Acute Care,Investor - Corporation,General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,YES,YES,,3008,0,2593,1,13149,18,9398,160,2064,2006,30212,2185,32397,14,1647,971,Yes,4,4,3,4,18,4,4,0,10,9,4,15,79,2017,Responder,3008,2594,13167,9558,4070,0,,N/A,,,,,1,,Basic,Yes,,1,,
106444013,WATSONVILLE COMMUNITY HOSPITAL,Yes,Open,,NO,30,17,20,184,,08 - Mid-Coast,Santa Cruz,General Acute Care,Investor - Corporation,General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,YES,YES,,2960,2,2607,2,13385,20,8844,175,1776,2018,29572,2217,31789,14,2450,837,Yes,3,5,4,0,0,0,4,2,1,2,2,4,27,2016,Responder,2962,2609,13405,9019,3794,0,,N/A,,,,,1,,Basic,Yes,,1,,
106444013,WATSONVILLE COMMUNITY HOSPITAL,Yes,Open,,NO,30,17,20,184,,08 - Mid-Coast,Santa Cruz,General Acute Care,Investor - Corporation,General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,YES,YES,,3101,2,2379,1,13380,16,8626,74,2095,2401,29581,2494,32075,14,2813,964,Yes,9,5,37,4,5,7,7,7,3,6,1,0,91,2015,Responder,3103,2380,13396,8700,4496,0,,N/A,,,,,1,,Basic,Yes,,1,,
106444013,WATSONVILLE COMMUNITY HOSPITAL,Yes,Open,,NO,30,17,20,184,,08 - Mid-Coast,Santa Cruz,General Acute Care,Investor - Corporation,General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,YES,YES,,1997,0,2080,0,11979,5,8665,145,2117,2393,26838,2543,29381,14,2504,944,Yes,0,2,0,0,0,0,1,1,2,2,0,0,8,2014,Responder,1997,2080,11984,8810,4510,0,,N/A,,,,,1,,Basic,Yes,,1,,
106444013,WATSONVILLE COMMUNITY HOSPITAL,Yes,Open,,NO,30,17,20,184,,08 - Mid-Coast,Santa Cruz,General Acute Care,Investor - Corporation,General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,YES,YES,,1121,0,2958,0,15912,16,4121,293,1859,1865,25971,2174,28145,14,2515,683,Yes,1,3,0,1,0,0,3,1,1,0,0,0,10,2013,Responder,1121,2958,15928,4414,3724,0,,N/A,,,,,1,,Basic,Yes,,1,,
106450936,MAYERS MEMORIAL HOSPITAL,Yes,Open,,NO,1,1,1,190,,01 - Northern California,Shasta,General Acute Care,District,General Medical / Surgical,0,Standby,Standby,,,,YES,,,,YES,YES,,,YES,,YES,32,0,798,3,1810,34,731,71,506,119,3877,227,4104,4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,32,801,1844,802,625,0,,N/A,,,,,1,,Standby,Yes,,,,1
106450936,MAYERS MEMORIAL HOSPITAL,Yes,Open,,NO,1,1,1,190,,01 - Northern California,Shasta,General Acute Care,District,General Medical / Surgical,0,Standby,Standby,,YES,,YES,,YES,,YES,YES,,,YES,,YES,58,0,1005,4,1886,38,610,78,307,132,3866,252,4118,4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,58,1009,1924,688,439,0,,N/A,,,,,1,,Standby,Yes,,,,1
106450936,MAYERS MEMORIAL HOSPITAL,Yes,Open,Level IV,NO,1,1,1,190,,01 - Northern California,Shasta,General Acute Care,District,General Medical / Surgical,0,Standby,Standby,,YES,,YES,,YES,,YES,YES,,,YES,,YES,126,0,840,5,1681,40,703,80,292,137,3642,262,3904,4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,126,845,1721,783,429,0,Sierra-Sacramento,Level IV,,,,1,,,Standby,Yes,,,,1
106450936,MAYERS MEMORIAL HOSPITAL,Yes,Open,Level IV,NO,1,1,1,190,,01 - Northern California,Shasta,General Acute Care,District,General Medical / Surgical,0,Standby,Standby,,YES,,YES,,YES,,YES,YES,,,,,YES,28,0,692,3,1819,33,584,72,345,86,3468,194,3662,4,0,18,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,28,695,1852,656,431,0,Sierra-Sacramento,Level IV,,,,1,,,Standby,Yes,,,,1
106450936,MAYERS MEMORIAL HOSPITAL,Yes,Open,Level IV,NO,12,5,10,190,,01 - Northern California,Shasta,General Acute Care,District,General Medical / Surgical,0,Standby,Standby,,YES,,YES,,YES,,YES,YES,,,,,YES,52,0,599,5,1794,41,562,71,358,98,3365,215,3580,4,2192,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,52,604,1835,633,456,0,Sierra-Sacramento,Level IV,,,,1,,,Standby,Yes,,,,1
106450940,SHASTA REGIONAL MEDICAL CENTER,Yes,Open,Level III,NO,1,1,1,189.2,,01 - Northern California,Shasta,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,0,Basic,Basic,YES,,YES,,,YES,,YES,YES,,,YES,,YES,1846,2,698,0,8499,2,11842,23,10936,6146,33821,6173,39994,27,2329,1632,Yes,0,32,0,0,0,0,0,0,0,0,0,0,32,2017,Responder,1848,698,8501,11865,17082,0,Sierra-Sacramento,Level III,,,1,,,,Basic,Yes,,1,,
106450940,SHASTA REGIONAL MEDICAL CENTER,Yes,Open,Level III,NO,1,1,1,189.2,,01 - Northern California,Shasta,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,0,Basic,Basic,YES,,YES,,,YES,YES,,YES,,,YES,,YES,1077,2,1555,0,14606,1,11719,4,3290,5875,32247,5882,38129,26,5160,1057,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,1079,1555,14607,11723,9165,0,Sierra-Sacramento,Level III,,,1,,,,Basic,Yes,,1,,
106450940,SHASTA REGIONAL MEDICAL CENTER,Yes,Open,Level III,NO,1,1,1,189.2,,01 - Northern California,Shasta,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,0,Basic,Basic,YES,,YES,,,YES,YES,,YES,,,YES,,YES,3034,1,1304,0,11875,5,12182,33,13295,5401,41690,5440,47130,26,0,978,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,3035,1304,11880,12215,18696,0,Sierra-Sacramento,Level III,,,1,,,,Basic,Yes,,1,,
106450940,SHASTA REGIONAL MEDICAL CENTER,Yes,Open,Level III,NO,1,1,1,189.2,,01 - Northern California,Shasta,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,0,Basic,Basic,YES,,YES,,,YES,YES,,YES,,,YES,,YES,1386,2,969,0,14935,8,11870,35,10440,5691,39600,5736,45336,26,0,74,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,1388,969,14943,11905,16131,0,Sierra-Sacramento,Level III,,,1,,,,Basic,Yes,,1,,
106450940,SHASTA REGIONAL MEDICAL CENTER,Yes,Open,Level III,NO,1,1,1,189.2,,01 - Northern California,Shasta,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,0,Basic,Basic,YES,,YES,,,YES,YES,,YES,,,YES,,YES,846,0,629,0,14150,0,11844,0,9515,6191,36984,6191,43175,26,0,930,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,846,629,14150,11844,15706,0,Sierra-Sacramento,Level III,,,1,,,,Basic,Yes,,1,,
106450949,MERCY MEDICAL CENTER - REDDING,Yes,Open,Level II,NO,1,1,1,189.2,,01 - Northern California,Shasta,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,YES,,YES,,583,2,12228,13,13952,66,13293,1054,7287,7827,47343,8962,56305,25,0,36,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,585,12241,14018,14347,15114,0,Sierra-Sacramento,Level II,,1,,,,,Basic,Yes,,1,,
106450949,MERCY MEDICAL CENTER - REDDING,Yes,Open,Level II,NO,1,1,1,189.2,,01 - Northern California,Shasta,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,YES,,YES,,720,2,13026,11,14456,79,13240,1038,7040,6936,48482,8066,56548,25,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,722,13037,14535,14278,13976,0,Sierra-Sacramento,Level II,,1,,,,,Basic,Yes,,1,,
106450949,MERCY MEDICAL CENTER - REDDING,Yes,Open,Level II,NO,1,1,1,189.2,,01 - Northern California,Shasta,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,YES,,YES,,690,1,13152,9,16914,71,14950,1169,6290,6277,51996,7527,59523,25,0,149,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,691,13161,16985,16119,12567,0,Sierra-Sacramento,Level II,,1,,,,,Basic,Yes,,1,,
106450949,MERCY MEDICAL CENTER - REDDING,Yes,Open,Level II,NO,1,1,1,189.2,,01 - Northern California,Shasta,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,YES,,YES,,774,0,11081,4,15212,60,14064,994,5954,6050,47085,7108,54193,25,0,365,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,774,11085,15272,15058,12004,0,Sierra-Sacramento,Level II,,1,,,,,Basic,Yes,,1,,
106450949,MERCY MEDICAL CENTER - REDDING,Yes,Open,Level II,NO,8,4,7,189.2,,01 - Northern California,Shasta,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,YES,,YES,,1638,3,7543,11,15105,54,10884,1744,4257,4536,39427,6348,45775,30,20144,471,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,1641,7554,15159,12628,8793,0,Sierra-Sacramento,Level II,,1,,,,,Basic,Yes,,1,,
106454012,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,Yes,Open,,NO,1,1,1,189.2,,01 - Northern California,Shasta,General Acute Care,Investor - Limited Liability Company,Other,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106454012,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,Yes,Open,,NO,1,1,1,189.2,,01 - Northern California,Shasta,General Acute Care,Investor - Limited Liability Company,Other,0,0,0,,,,,,,,YES,,YES,,,,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106454012,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,Yes,Open,,NO,1,1,1,189.2,,01 - Northern California,Shasta,General Acute Care,Investor - Limited Liability Company,Other,0,0,0,,,,,,,,YES,,YES,,,,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106454012,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,Yes,Open,,NO,1,1,1,189.2,,01 - Northern California,Shasta,General Acute Care,Investor - Limited Liability Company,Other,0,0,0,,,,,,,,YES,,YES,,,,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106454012,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,Yes,Open,,NO,1,1,1,189.2,,01 - Northern California,Shasta,General Acute Care,Investor - Limited Liability Company,Other,0,0,0,,,,,,,,YES,,YES,,,,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106454013,PATIENTS HOSPITAL OF REDDING,Yes,Open,,NO,1,1,1,189.2,,01 - Northern California,Shasta,General Acute Care,Investor - individual,General Medical / Surgical,0,0,0,,YES,,YES,,YES,,YES,,YES,YES,,,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106454013,PATIENTS HOSPITAL OF REDDING,Yes,Open,,NO,1,1,1,189.2,,01 - Northern California,Shasta,General Acute Care,Investor - individual,General Medical / Surgical,0,0,0,,YES,,YES,,YES,,YES,,YES,,YES,,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
